AnimalID,Age,Sex,GenoType,Strain,ExpName,Housing,LightCycle,PISiteUser,SessionName,Image,Image_Description,Analysis_Name,Schedule_Name,Max_Number_Trials,Max_Schedule_Time,Date_Time,BLANK TOUCH LATENCY _1,CORRECT CENTRE TOUCH LATENCY _1,CORRECT REWARD COLLECTION _1,CORRECT TOUCH LATENCY _1,END SUMMARY - BLANK TOUCHES _1,END SUMMARY - CENTRE ITI TOUCHES _1,END SUMMARY - CONDITION _1,END SUMMARY - CORRECTS _1,END SUMMARY - LEFT ITI TOUCHES _1,END SUMMARY - OMISSIONS - OMISSION _1,END SUMMARY - RIGHT ITI TOUCHES _1,REWARD IR BREAKS - REWARD BEAM CNT _1,SCREEN IR BREAKS - SCREEN IR CNT _1,TRAY ENTERED - CNT _1,TRIAL ANALYSIS - CONDITION _1,TRIAL ANALYSIS - CORRECT _1,TRIAL ANALYSIS - OMISSIONS - OMISSION _1,TRIAL ANALYSIS - TIME _1,BLANK TOUCH LATENCY _2,BLANK TOUCH LATENCY _3,BLANK TOUCH LATENCY _4,BLANK TOUCH LATENCY _5,BLANK TOUCH LATENCY _6,BLANK TOUCH LATENCY _7,BLANK TOUCH LATENCY _8,BLANK TOUCH LATENCY _9,BLANK TOUCH LATENCY _10,BLANK TOUCH LATENCY _11,BLANK TOUCH LATENCY _12,BLANK TOUCH LATENCY _13,BLANK TOUCH LATENCY _14,BLANK TOUCH LATENCY _15,BLANK TOUCH LATENCY _16,CORRECT CENTRE TOUCH LATENCY _2,CORRECT CENTRE TOUCH LATENCY _3,CORRECT CENTRE TOUCH LATENCY _4,CORRECT CENTRE TOUCH LATENCY _5,CORRECT CENTRE TOUCH LATENCY _6,CORRECT CENTRE TOUCH LATENCY _7,CORRECT CENTRE TOUCH LATENCY _8,CORRECT CENTRE TOUCH LATENCY _9,CORRECT CENTRE TOUCH LATENCY _10,CORRECT CENTRE TOUCH LATENCY _11,CORRECT CENTRE TOUCH LATENCY _12,CORRECT CENTRE TOUCH LATENCY _13,CORRECT CENTRE TOUCH LATENCY _14,CORRECT CENTRE TOUCH LATENCY _15,CORRECT CENTRE TOUCH LATENCY _16,CORRECT CENTRE TOUCH LATENCY _17,CORRECT CENTRE TOUCH LATENCY _18,CORRECT CENTRE TOUCH LATENCY _19,CORRECT CENTRE TOUCH LATENCY _20,CORRECT CENTRE TOUCH LATENCY _21,CORRECT CENTRE TOUCH LATENCY _22,CORRECT CENTRE TOUCH LATENCY _23,CORRECT CENTRE TOUCH LATENCY _24,CORRECT CENTRE TOUCH LATENCY _25,CORRECT CENTRE TOUCH LATENCY _26,CORRECT CENTRE TOUCH LATENCY _27,CORRECT CENTRE TOUCH LATENCY _28,CORRECT CENTRE TOUCH LATENCY _29,CORRECT CENTRE TOUCH LATENCY _30,CORRECT REWARD COLLECTION _2,CORRECT REWARD COLLECTION _3,CORRECT REWARD COLLECTION _4,CORRECT REWARD COLLECTION _5,CORRECT REWARD COLLECTION _6,CORRECT REWARD COLLECTION _7,CORRECT REWARD COLLECTION _8,CORRECT REWARD COLLECTION _9,CORRECT REWARD COLLECTION _10,CORRECT REWARD COLLECTION _11,CORRECT REWARD COLLECTION _12,CORRECT REWARD COLLECTION _13,CORRECT REWARD COLLECTION _14,CORRECT REWARD COLLECTION _15,CORRECT REWARD COLLECTION _16,CORRECT REWARD COLLECTION _17,CORRECT REWARD COLLECTION _18,CORRECT REWARD COLLECTION _19,CORRECT REWARD COLLECTION _20,CORRECT REWARD COLLECTION _21,CORRECT REWARD COLLECTION _22,CORRECT REWARD COLLECTION _23,CORRECT REWARD COLLECTION _24,CORRECT REWARD COLLECTION _25,CORRECT REWARD COLLECTION _26,CORRECT REWARD COLLECTION _27,CORRECT REWARD COLLECTION _28,CORRECT REWARD COLLECTION _29,CORRECT REWARD COLLECTION _30,CORRECT TOUCH LATENCY _2,CORRECT TOUCH LATENCY _3,CORRECT TOUCH LATENCY _4,CORRECT TOUCH LATENCY _5,CORRECT TOUCH LATENCY _6,CORRECT TOUCH LATENCY _7,CORRECT TOUCH LATENCY _8,CORRECT TOUCH LATENCY _9,CORRECT TOUCH LATENCY _10,CORRECT TOUCH LATENCY _11,CORRECT TOUCH LATENCY _12,CORRECT TOUCH LATENCY _13,CORRECT TOUCH LATENCY _14,CORRECT TOUCH LATENCY _15,CORRECT TOUCH LATENCY _16,CORRECT TOUCH LATENCY _17,CORRECT TOUCH LATENCY _18,CORRECT TOUCH LATENCY _19,CORRECT TOUCH LATENCY _20,CORRECT TOUCH LATENCY _21,CORRECT TOUCH LATENCY _22,CORRECT TOUCH LATENCY _23,CORRECT TOUCH LATENCY _24,CORRECT TOUCH LATENCY _25,CORRECT TOUCH LATENCY _26,CORRECT TOUCH LATENCY _27,CORRECT TOUCH LATENCY _28,CORRECT TOUCH LATENCY _29,CORRECT TOUCH LATENCY _30,TRIAL ANALYSIS - CONDITION _2,TRIAL ANALYSIS - CONDITION _3,TRIAL ANALYSIS - CONDITION _4,TRIAL ANALYSIS - CONDITION _5,TRIAL ANALYSIS - CONDITION _6,TRIAL ANALYSIS - CONDITION _7,TRIAL ANALYSIS - CONDITION _8,TRIAL ANALYSIS - CONDITION _9,TRIAL ANALYSIS - CONDITION _10,TRIAL ANALYSIS - CONDITION _11,TRIAL ANALYSIS - CONDITION _12,TRIAL ANALYSIS - CONDITION _13,TRIAL ANALYSIS - CONDITION _14,TRIAL ANALYSIS - CONDITION _15,TRIAL ANALYSIS - CONDITION _16,TRIAL ANALYSIS - CONDITION _17,TRIAL ANALYSIS - CONDITION _18,TRIAL ANALYSIS - CONDITION _19,TRIAL ANALYSIS - CONDITION _20,TRIAL ANALYSIS - CONDITION _21,TRIAL ANALYSIS - CONDITION _22,TRIAL ANALYSIS - CONDITION _23,TRIAL ANALYSIS - CONDITION _24,TRIAL ANALYSIS - CONDITION _25,TRIAL ANALYSIS - CONDITION _26,TRIAL ANALYSIS - CONDITION _27,TRIAL ANALYSIS - CONDITION _28,TRIAL ANALYSIS - CONDITION _29,TRIAL ANALYSIS - CONDITION _30,TRIAL ANALYSIS - CORRECT _2,TRIAL ANALYSIS - CORRECT _3,TRIAL ANALYSIS - CORRECT _4,TRIAL ANALYSIS - CORRECT _5,TRIAL ANALYSIS - CORRECT _6,TRIAL ANALYSIS - CORRECT _7,TRIAL ANALYSIS - CORRECT _8,TRIAL ANALYSIS - CORRECT _9,TRIAL ANALYSIS - CORRECT _10,TRIAL ANALYSIS - CORRECT _11,TRIAL ANALYSIS - CORRECT _12,TRIAL ANALYSIS - CORRECT _13,TRIAL ANALYSIS - CORRECT _14,TRIAL ANALYSIS - CORRECT _15,TRIAL ANALYSIS - CORRECT _16,TRIAL ANALYSIS - CORRECT _17,TRIAL ANALYSIS - CORRECT _18,TRIAL ANALYSIS - CORRECT _19,TRIAL ANALYSIS - CORRECT _20,TRIAL ANALYSIS - CORRECT _21,TRIAL ANALYSIS - CORRECT _22,TRIAL ANALYSIS - CORRECT _23,TRIAL ANALYSIS - CORRECT _24,TRIAL ANALYSIS - CORRECT _25,TRIAL ANALYSIS - CORRECT _26,TRIAL ANALYSIS - CORRECT _27,TRIAL ANALYSIS - CORRECT _28,TRIAL ANALYSIS - CORRECT _29,TRIAL ANALYSIS - CORRECT _30,TRIAL ANALYSIS - OMISSIONS - OMISSION _2,TRIAL ANALYSIS - OMISSIONS - OMISSION _3,TRIAL ANALYSIS - OMISSIONS - OMISSION _4,TRIAL ANALYSIS - OMISSIONS - OMISSION _5,TRIAL ANALYSIS - OMISSIONS - OMISSION _6,TRIAL ANALYSIS - OMISSIONS - OMISSION _7,TRIAL ANALYSIS - OMISSIONS - OMISSION _8,TRIAL ANALYSIS - OMISSIONS - OMISSION _9,TRIAL ANALYSIS - OMISSIONS - OMISSION _10,TRIAL ANALYSIS - OMISSIONS - OMISSION _11,TRIAL ANALYSIS - OMISSIONS - OMISSION _12,TRIAL ANALYSIS - OMISSIONS - OMISSION _13,TRIAL ANALYSIS - OMISSIONS - OMISSION _14,TRIAL ANALYSIS - OMISSIONS - OMISSION _15,TRIAL ANALYSIS - OMISSIONS - OMISSION _16,TRIAL ANALYSIS - OMISSIONS - OMISSION _17,TRIAL ANALYSIS - OMISSIONS - OMISSION _18,TRIAL ANALYSIS - OMISSIONS - OMISSION _19,TRIAL ANALYSIS - OMISSIONS - OMISSION _20,TRIAL ANALYSIS - OMISSIONS - OMISSION _21,TRIAL ANALYSIS - OMISSIONS - OMISSION _22,TRIAL ANALYSIS - OMISSIONS - OMISSION _23,TRIAL ANALYSIS - OMISSIONS - OMISSION _24,TRIAL ANALYSIS - OMISSIONS - OMISSION _25,TRIAL ANALYSIS - OMISSIONS - OMISSION _26,TRIAL ANALYSIS - OMISSIONS - OMISSION _27,TRIAL ANALYSIS - OMISSIONS - OMISSION _28,TRIAL ANALYSIS - OMISSIONS - OMISSION _29,TRIAL ANALYSIS - OMISSIONS - OMISSION _30,TRIAL ANALYSIS - TIME _2,TRIAL ANALYSIS - TIME _3,TRIAL ANALYSIS - TIME _4,TRIAL ANALYSIS - TIME _5,TRIAL ANALYSIS - TIME _6,TRIAL ANALYSIS - TIME _7,TRIAL ANALYSIS - TIME _8,TRIAL ANALYSIS - TIME _9,TRIAL ANALYSIS - TIME _10,TRIAL ANALYSIS - TIME _11,TRIAL ANALYSIS - TIME _12,TRIAL ANALYSIS - TIME _13,TRIAL ANALYSIS - TIME _14,TRIAL ANALYSIS - TIME _15,TRIAL ANALYSIS - TIME _16,TRIAL ANALYSIS - TIME _17,TRIAL ANALYSIS - TIME _18,TRIAL ANALYSIS - TIME _19,TRIAL ANALYSIS - TIME _20,TRIAL ANALYSIS - TIME _21,TRIAL ANALYSIS - TIME _22,TRIAL ANALYSIS - TIME _23,TRIAL ANALYSIS - TIME _24,TRIAL ANALYSIS - TIME _25,TRIAL ANALYSIS - TIME _26,TRIAL ANALYSIS - TIME _27,TRIAL ANALYSIS - TIME _28,TRIAL ANALYSIS - TIME _29,TRIAL ANALYSIS - TIME _30,BLANK TOUCH LATENCY _17,BLANK TOUCH LATENCY _18,BLANK TOUCH LATENCY _19,BLANK TOUCH LATENCY _20,BLANK TOUCH LATENCY _21,BLANK TOUCH LATENCY _22,BLANK TOUCH LATENCY _23,BLANK TOUCH LATENCY _24,BLANK TOUCH LATENCY _25,CORRECT REWARD COLLECTION _31
ires43m8,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-12-16 5:44:55 PM,0.336,181.704,2.193,181.704,22,0,750,1,0,0,0,26,93,8,450.771,1,0,450.771,94.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ires39m4,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-12-16 5:03:15 PM,2.27,5.799,1.146,5.799,81,0,385.752,30,0,0,2,33,89,35,17.041,1,0,17.041,3.861,9.795,7.675,1.312,1.111,1.733,0.352,2.151,1.695,1.951,0.191,2.822,2.312,3.206,2.362,14.327,30.886,10.95,1.916,6.362,2.28,3.774,3.233,1.431,3.933,1.542,1.809,8.96,0.137,4.87,2.62,2.889,6.028,0.93,8.241,22.19,5.988,8.522,4.194,5.999,7.333,2.92,0.973,2.672,1.066,1.366,1.428,1.12,1.341,1.158,2.184,1.343,1.486,1.351,1.159,1.281,1.709,2.166,2.34,1.149,1.695,4.608,1.515,1.357,1.268,1.217,1.125,2.007,1.815,1.396,1.228,1.729,1.152,14.327,30.886,10.95,1.916,6.362,2.28,3.774,3.233,1.431,3.933,1.542,1.809,8.96,0.137,4.87,2.62,2.889,6.028,0.93,8.241,22.19,5.988,8.522,4.194,5.999,7.333,2.92,0.973,2.672,37.435,74.688,92.067,100.104,112.81,121.249,132.208,141.787,149.705,159.991,167.693,175.785,191.456,198.759,210.971,219.742,229.327,244.964,252.41,267.01,295.469,307.675,322.325,333.527,346.343,360.073,369.222,376.926,385.751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.435,74.688,92.067,100.104,112.81,121.249,132.208,141.787,149.705,159.991,167.693,175.785,191.456,198.759,210.971,219.742,229.327,244.964,252.41,267.01,295.469,307.675,322.325,333.527,346.343,360.073,369.222,376.926,385.751,,,,,,,,,,
ires43m8,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-12-15 5:19:21 PM,97.838,,,,15,0,750,0,0,0,0,11,75,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ires39m4,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-12-15 5:11:48 PM,11.015,26.173,1.267,26.173,133,1,634.93,30,4,0,6,44,117,34,37.488,1,0,37.488,0.292,0.846,0.018,1.123,6.919,10.567,1.417,0.427,13.168,0.29,3.431,6.034,2.256,3.152,4.186,5.571,5.679,4.379,3.958,4.963,1.015,2.754,11.525,27.55,3.492,2.867,8.046,42.649,4.138,18.898,29.465,18.832,38.429,28.105,1.189,30.848,8.687,8.097,5.757,11.497,8.806,6.969,28.025,32.593,1.413,1.205,1.107,1.578,1.999,1.375,0.981,1.023,1.633,1.741,1.406,1.826,1.701,1.489,1.541,1.325,1.163,2.143,1.664,1.159,1.551,2.122,3.016,1.463,2.027,3.312,1.343,1.643,1.646,5.571,5.679,4.379,3.958,4.963,1.015,2.754,11.525,27.55,3.492,2.867,8.046,42.649,4.138,18.898,29.465,18.832,38.429,28.105,1.189,30.848,8.687,8.097,5.757,11.497,8.806,6.969,28.025,32.593,49.476,61.362,71.85,82.388,94.352,101.744,110.481,128.031,162.216,172.45,181.727,196.601,245.954,256.582,282.023,317.816,342.812,388.386,423.157,430.507,467.908,483.718,499.834,512.056,530.582,547.703,561.017,595.688,634.929,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.476,61.362,71.85,82.388,94.352,101.744,110.481,128.031,162.216,172.45,181.727,196.601,245.954,256.582,282.023,317.816,342.812,388.386,423.157,430.507,467.908,483.718,499.834,512.056,530.582,547.703,561.017,595.688,634.929,2.601,3.422,4.187,0.071,,,,,,
ires43m8,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-12-14 4:36:19 PM,52.426,,,,15,0,750,0,0,0,0,12,78,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ires43m8,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-12-22 3:59:36 PM,9.995,43.249,1.784,43.249,43,8,589.528,30,4,0,3,40,136,41,55.138,1,0,55.138,24.143,7.215,18.23,0.216,4.325,4.19,0.107,0.645,0.96,0.189,0.204,0.111,,,,93.356,167.003,1.613,1.518,2.217,21.996,3.009,1.139,7.949,6.925,5.488,0.712,0.82,4.061,2.181,0.648,1.095,3.714,2.827,0.005,0.26,0.814,0.146,2.077,3.391,1.495,2.947,1.062,1.551,1.451,1.301,1.83,1.292,1.64,1.496,1.347,3.218,1.377,1.477,1.337,1.446,1.166,1.56,1.621,1.391,1.359,1.585,1.34,1.479,1.331,1.711,1.551,0.929,1.514,2.618,1.643,1.607,1.297,93.356,167.003,1.613,1.518,2.217,21.996,3.009,1.139,7.949,6.925,5.488,0.712,0.82,4.061,2.181,0.648,1.095,3.714,2.827,0.005,0.26,0.814,0.146,2.077,3.391,1.495,2.947,1.062,1.551,154.947,328.252,336.698,344.509,353.37,381.864,391.222,400.58,414.908,428.311,440.139,447.299,454.287,464.911,473.716,480.756,488.213,498.514,507.696,514.192,520.785,528.443,535.306,544.47,554.378,564.412,574.006,581.678,589.527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.947,328.252,336.698,344.509,353.37,381.864,391.222,400.58,414.908,428.311,440.139,447.299,454.287,464.911,473.716,480.756,488.213,498.514,507.696,514.192,520.785,528.443,535.306,544.47,554.378,564.412,574.006,581.678,589.527,,,,,,,,,,
ires43m8,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-12-21 6:14:12 PM,8.971,58.049,4.854,58.049,102,0,750,21,6,0,0,33,154,28,72.962,1,0,72.962,16.135,11.19,0.271,2.88,23.145,7.665,0.829,2.006,0.089,0.152,1.193,21.33,,,,27.407,4.213,15.728,3.703,33.668,1.113,1.785,15.26,5.796,205.388,4.765,56.772,32.742,1.686,18.247,37.209,27.757,3.309,31.609,24.166,,,,,,,,,,1.613,1.335,1.345,1.483,1.285,1.112,1.354,1.571,1.301,1.626,1.162,2.545,1.243,2.902,1.205,1.113,1.373,1.299,1.117,,,,,,,,,,,27.407,4.213,15.728,3.703,33.668,1.113,1.785,15.26,5.796,205.388,4.765,56.772,32.742,1.686,18.247,37.209,27.757,3.309,31.609,24.166,,,,,,,,,,106.984,117.533,139.61,149.799,189.754,196.98,205.12,226.955,239.054,451.07,461.998,526.318,565.916,575.507,599.961,643.284,677.417,687.027,724.755,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,106.984,117.533,139.61,149.799,189.754,196.98,205.12,226.955,239.054,451.07,461.998,526.318,565.916,575.507,599.961,643.284,677.417,687.027,724.755,,,,,,,,,,,,,,,,,,,,
ires39m4,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-12-21 6:07:04 PM,3.631,22.989,1.098,22.989,37,20,279.568,30,20,0,4,35,93,34,34.186,1,0,34.186,0.186,0.061,1.089,0.255,0.551,1.137,0.872,,,,,,,,,0.611,2.498,1.088,0.013,0.441,0.671,0.594,4.589,5.146,3.202,6.837,1.678,8.625,0.336,1.598,2.838,0.599,7.231,1.442,0.014,0.822,0.523,0.231,0.02,0.149,0.235,2.936,0.314,0.291,1.08,1.065,1.022,2.214,1.056,1.711,1.517,0.845,1.338,1.729,1.023,1.499,1.784,3.019,1.507,1.703,2.026,1.16,1.571,1.695,1.17,2.244,1.466,1.614,1.587,1.834,1.307,1.902,1.082,0.611,2.498,1.088,0.013,0.441,0.671,0.594,4.589,5.146,3.202,6.837,1.678,8.625,0.336,1.598,2.838,0.599,7.231,1.442,0.014,0.822,0.523,0.231,0.02,0.149,0.235,2.936,0.314,0.291,40.88,49.444,56.555,63.784,70.282,77.665,84.779,95.214,106.699,116.633,129.494,137.674,153.084,161.44,169.546,179.087,186.713,200.105,208.119,214.829,221.823,229.591,236.288,242.923,249.662,256.732,265.976,273.194,279.568,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.88,49.444,56.555,63.784,70.282,77.665,84.779,95.214,106.699,116.633,129.494,137.674,153.084,161.44,169.546,179.087,186.713,200.105,208.119,214.829,221.823,229.591,236.288,242.923,249.662,256.732,265.976,273.194,279.568,,,,,,,,,,
ires43m8,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-12-18 5:24:00 PM,10.485,150.467,1.378,150.467,32,0,750,2,0,0,0,11,74,13,161.902,1,0,161.902,16.613,6.326,,,,,,,,,,,,,,389.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ires39m4,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-12-18 5:16:07 PM,1.662,14.34,1.614,14.34,37,15,313.673,30,0,0,10,33,83,33,26.014,1,0,26.014,3.433,0.324,3.825,0.1,2.21,1.988,6.003,1.325,0.206,,,,,,,10.488,1.659,5.68,2.9,3.251,0.365,1.448,0.286,7.129,1.54,1.645,3.246,0.002,3.884,18.118,15.041,0.159,1.937,0.754,5.193,0.22,0.411,0.453,0.345,0.626,3.51,3.262,2.216,1.833,1.268,1.295,1.239,1.119,1.474,1.387,1.589,1.089,1.339,1.164,1.422,1.5,2.076,1.203,1.643,1.685,2.891,1.192,1.642,1.516,1.72,1.793,1.753,1.351,1.567,1.51,1.122,1.36,3.076,10.488,1.659,5.68,2.9,3.251,0.365,1.448,0.286,7.129,1.54,1.645,3.246,0.002,3.884,18.118,15.041,0.159,1.937,0.754,5.193,0.22,0.411,0.453,0.345,0.626,3.51,3.262,2.216,1.833,42.771,50.728,62.649,71.669,81.397,88.153,96.192,102.569,116.041,123.747,131.815,141.564,148.643,158.733,183.497,205.225,213.277,221.408,228.807,240.519,247.462,254.669,261.879,268.578,275.773,285.796,295.183,303.761,313.673,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.771,50.728,62.649,71.669,81.397,88.153,96.192,102.569,116.041,123.747,131.815,141.564,148.643,158.733,183.497,205.225,213.277,221.408,228.807,240.519,247.462,254.669,261.879,268.578,275.773,285.796,295.183,303.761,313.673,,,,,,,,,,
ires43m8,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-12-17 5:26:57 PM,44.158,220.579,2.186,220.579,26,0,750,6,0,0,0,25,91,14,232.871,1,0,232.871,5.685,5.337,120.402,,,,,,,,,,,,,182.81,2.808,23.809,35.618,16.456,,,,,,,,,,,,,,,,,,,,,,,,,1.984,1.528,1.356,1.348,1.161,,,,,,,,,,,,,,,,,,,,,,,,,182.81,2.808,23.809,35.618,16.456,,,,,,,,,,,,,,,,,,,,,,,,,422.667,432.004,462.171,504.14,526.759,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,422.667,432.004,462.171,504.14,526.759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
