AnimalID,Age,Sex,GenoType,Strain,ExpName,Housing,LightCycle,PISiteUser,SessionName,Image,Image_Description,Analysis_Name,Schedule_Name,Max_Number_Trials,Max_Schedule_Time,Date_Time,BLANK TOUCH LATENCY _1,BLANK TOUCH LATENCY _2,BLANK TOUCH LATENCY _3,CORRECT CENTRE TOUCH LATENCY _1,CORRECT CENTRE TOUCH LATENCY _2,CORRECT REWARD COLLECTION _1,CORRECT REWARD COLLECTION _2,CORRECT TOUCH LATENCY _1,CORRECT TOUCH LATENCY _2,END SUMMARY - BLANK TOUCHES _1,END SUMMARY - CENTRE ITI TOUCHES _1,END SUMMARY - CONDITION _1,END SUMMARY - CORRECTS _1,END SUMMARY - LEFT ITI TOUCHES _1,END SUMMARY - OMISSIONS - OMISSION _1,END SUMMARY - RIGHT ITI TOUCHES _1,OMISSION TO TRAY LATENCY _1,REWARD IR BREAKS - REWARD BEAM CNT _1,SCREEN IR BREAKS - SCREEN IR CNT _1,TRAY ENTERED - CNT _1,TRIAL ANALYSIS - CONDITION _1,TRIAL ANALYSIS - CONDITION _2,TRIAL ANALYSIS - CONDITION _3,TRIAL ANALYSIS - CONDITION _4,TRIAL ANALYSIS - CONDITION _5,TRIAL ANALYSIS - CONDITION _6,TRIAL ANALYSIS - CONDITION _7,TRIAL ANALYSIS - CONDITION _8,TRIAL ANALYSIS - CONDITION _9,TRIAL ANALYSIS - CONDITION _10,TRIAL ANALYSIS - CONDITION _11,TRIAL ANALYSIS - CONDITION _12,TRIAL ANALYSIS - CONDITION _13,TRIAL ANALYSIS - CONDITION _14,TRIAL ANALYSIS - CONDITION _15,TRIAL ANALYSIS - CONDITION _16,TRIAL ANALYSIS - CONDITION _17,TRIAL ANALYSIS - CONDITION _18,TRIAL ANALYSIS - CONDITION _19,TRIAL ANALYSIS - CONDITION _20,TRIAL ANALYSIS - CONDITION _21,TRIAL ANALYSIS - CONDITION _22,TRIAL ANALYSIS - CONDITION _23,TRIAL ANALYSIS - CONDITION _24,TRIAL ANALYSIS - CONDITION _25,TRIAL ANALYSIS - CONDITION _26,TRIAL ANALYSIS - CONDITION _27,TRIAL ANALYSIS - CONDITION _28,TRIAL ANALYSIS - CONDITION _29,TRIAL ANALYSIS - CONDITION _30,TRIAL ANALYSIS - CORRECT _1,TRIAL ANALYSIS - CORRECT _2,TRIAL ANALYSIS - CORRECT _3,TRIAL ANALYSIS - CORRECT _4,TRIAL ANALYSIS - CORRECT _5,TRIAL ANALYSIS - CORRECT _6,TRIAL ANALYSIS - CORRECT _7,TRIAL ANALYSIS - CORRECT _8,TRIAL ANALYSIS - CORRECT _9,TRIAL ANALYSIS - CORRECT _10,TRIAL ANALYSIS - CORRECT _11,TRIAL ANALYSIS - CORRECT _12,TRIAL ANALYSIS - CORRECT _13,TRIAL ANALYSIS - CORRECT _14,TRIAL ANALYSIS - CORRECT _15,TRIAL ANALYSIS - CORRECT _16,TRIAL ANALYSIS - CORRECT _17,TRIAL ANALYSIS - CORRECT _18,TRIAL ANALYSIS - CORRECT _19,TRIAL ANALYSIS - CORRECT _20,TRIAL ANALYSIS - CORRECT _21,TRIAL ANALYSIS - CORRECT _22,TRIAL ANALYSIS - CORRECT _23,TRIAL ANALYSIS - CORRECT _24,TRIAL ANALYSIS - CORRECT _25,TRIAL ANALYSIS - CORRECT _26,TRIAL ANALYSIS - CORRECT _27,TRIAL ANALYSIS - CORRECT _28,TRIAL ANALYSIS - CORRECT _29,TRIAL ANALYSIS - CORRECT _30,TRIAL ANALYSIS - OMISSIONS - OMISSION _1,TRIAL ANALYSIS - OMISSIONS - OMISSION _2,TRIAL ANALYSIS - OMISSIONS - OMISSION _3,TRIAL ANALYSIS - OMISSIONS - OMISSION _4,TRIAL ANALYSIS - OMISSIONS - OMISSION _5,TRIAL ANALYSIS - OMISSIONS - OMISSION _6,TRIAL ANALYSIS - OMISSIONS - OMISSION _7,TRIAL ANALYSIS - OMISSIONS - OMISSION _8,TRIAL ANALYSIS - OMISSIONS - OMISSION _9,TRIAL ANALYSIS - OMISSIONS - OMISSION _10,TRIAL ANALYSIS - OMISSIONS - OMISSION _11,TRIAL ANALYSIS - OMISSIONS - OMISSION _12,TRIAL ANALYSIS - OMISSIONS - OMISSION _13,TRIAL ANALYSIS - OMISSIONS - OMISSION _14,TRIAL ANALYSIS - OMISSIONS - OMISSION _15,TRIAL ANALYSIS - OMISSIONS - OMISSION _16,TRIAL ANALYSIS - OMISSIONS - OMISSION _17,TRIAL ANALYSIS - OMISSIONS - OMISSION _18,TRIAL ANALYSIS - OMISSIONS - OMISSION _19,TRIAL ANALYSIS - OMISSIONS - OMISSION _20,TRIAL ANALYSIS - OMISSIONS - OMISSION _21,TRIAL ANALYSIS - OMISSIONS - OMISSION _22,TRIAL ANALYSIS - OMISSIONS - OMISSION _23,TRIAL ANALYSIS - OMISSIONS - OMISSION _24,TRIAL ANALYSIS - OMISSIONS - OMISSION _25,TRIAL ANALYSIS - OMISSIONS - OMISSION _26,TRIAL ANALYSIS - OMISSIONS - OMISSION _27,TRIAL ANALYSIS - OMISSIONS - OMISSION _28,TRIAL ANALYSIS - OMISSIONS - OMISSION _29,TRIAL ANALYSIS - OMISSIONS - OMISSION _30,TRIAL ANALYSIS - TIME _1,TRIAL ANALYSIS - TIME _2,TRIAL ANALYSIS - TIME _3,TRIAL ANALYSIS - TIME _4,TRIAL ANALYSIS - TIME _5,TRIAL ANALYSIS - TIME _6,TRIAL ANALYSIS - TIME _7,TRIAL ANALYSIS - TIME _8,TRIAL ANALYSIS - TIME _9,TRIAL ANALYSIS - TIME _10,TRIAL ANALYSIS - TIME _11,TRIAL ANALYSIS - TIME _12,TRIAL ANALYSIS - TIME _13,TRIAL ANALYSIS - TIME _14,TRIAL ANALYSIS - TIME _15,TRIAL ANALYSIS - TIME _16,TRIAL ANALYSIS - TIME _17,TRIAL ANALYSIS - TIME _18,TRIAL ANALYSIS - TIME _19,TRIAL ANALYSIS - TIME _20,TRIAL ANALYSIS - TIME _21,TRIAL ANALYSIS - TIME _22,TRIAL ANALYSIS - TIME _23,TRIAL ANALYSIS - TIME _24,TRIAL ANALYSIS - TIME _25,TRIAL ANALYSIS - TIME _26,TRIAL ANALYSIS - TIME _27,TRIAL ANALYSIS - TIME _28,TRIAL ANALYSIS - TIME _29,TRIAL ANALYSIS - TIME _30,CORRECT CENTRE TOUCH LATENCY _3,CORRECT REWARD COLLECTION _3,CORRECT TOUCH LATENCY _3,BLANK TOUCH LATENCY _4,BLANK TOUCH LATENCY _5,BLANK TOUCH LATENCY _6,BLANK TOUCH LATENCY _7,CORRECT CENTRE TOUCH LATENCY _4,CORRECT CENTRE TOUCH LATENCY _5,CORRECT CENTRE TOUCH LATENCY _6,CORRECT CENTRE TOUCH LATENCY _7,CORRECT CENTRE TOUCH LATENCY _8,CORRECT CENTRE TOUCH LATENCY _9,CORRECT CENTRE TOUCH LATENCY _10,CORRECT CENTRE TOUCH LATENCY _11,CORRECT CENTRE TOUCH LATENCY _12,CORRECT CENTRE TOUCH LATENCY _13,CORRECT CENTRE TOUCH LATENCY _14,CORRECT CENTRE TOUCH LATENCY _15,CORRECT CENTRE TOUCH LATENCY _16,CORRECT REWARD COLLECTION _4,CORRECT REWARD COLLECTION _5,CORRECT REWARD COLLECTION _6,CORRECT REWARD COLLECTION _7,CORRECT REWARD COLLECTION _8,CORRECT REWARD COLLECTION _9,CORRECT TOUCH LATENCY _4,CORRECT TOUCH LATENCY _5,CORRECT TOUCH LATENCY _6,CORRECT TOUCH LATENCY _7,CORRECT TOUCH LATENCY _8,CORRECT TOUCH LATENCY _9,CORRECT TOUCH LATENCY _10,CORRECT TOUCH LATENCY _11,CORRECT TOUCH LATENCY _12,CORRECT TOUCH LATENCY _13,CORRECT TOUCH LATENCY _14,CORRECT TOUCH LATENCY _15,CORRECT TOUCH LATENCY _16,CORRECT CENTRE TOUCH LATENCY _17,CORRECT REWARD COLLECTION _10,CORRECT REWARD COLLECTION _11,CORRECT REWARD COLLECTION _12,CORRECT REWARD COLLECTION _13,CORRECT REWARD COLLECTION _14,CORRECT REWARD COLLECTION _15,CORRECT REWARD COLLECTION _16,CORRECT TOUCH LATENCY _17,BLANK TOUCH LATENCY _8,BLANK TOUCH LATENCY _9,BLANK TOUCH LATENCY _10,BLANK TOUCH LATENCY _11,BLANK TOUCH LATENCY _12,BLANK TOUCH LATENCY _13,BLANK TOUCH LATENCY _14,BLANK TOUCH LATENCY _15,BLANK TOUCH LATENCY _16,BLANK TOUCH LATENCY _17,CORRECT CENTRE TOUCH LATENCY _18,CORRECT CENTRE TOUCH LATENCY _19,CORRECT TOUCH LATENCY _18,CORRECT TOUCH LATENCY _19,CORRECT CENTRE TOUCH LATENCY _20,CORRECT TOUCH LATENCY _20,CORRECT CENTRE TOUCH LATENCY _21,CORRECT CENTRE TOUCH LATENCY _22,CORRECT CENTRE TOUCH LATENCY _23,CORRECT CENTRE TOUCH LATENCY _24,CORRECT TOUCH LATENCY _21,CORRECT TOUCH LATENCY _22,CORRECT TOUCH LATENCY _23,CORRECT TOUCH LATENCY _24,CORRECT CENTRE TOUCH LATENCY _25,CORRECT TOUCH LATENCY _25
ires39m2,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-01 5:09:21 PM,6.587,9.143,,50.816,91.701,16.845,68.46,0.814,6.123,2,0,694.922,2,1,1,7,57.661,16,95,27,30.106,55.107,70.923,86.374,111.376,136.378,156.502,177.626,202.629,227.63,242.631,267.633,292.635,317.636,339.902,364.903,389.904,414.907,429.908,444.909,469.909,494.91,519.912,544.914,569.915,594.916,619.917,644.918,669.92,694.921,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.106,55.107,70.923,86.374,111.376,136.378,156.502,177.626,202.629,227.63,242.631,267.633,292.635,317.636,339.902,364.903,389.904,414.907,429.908,444.909,469.909,494.91,519.912,544.914,569.915,594.916,619.917,644.918,669.92,694.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ires41m3,3_6       ,m,VGLUT3^flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-07 4:41:50 PM,5.179,3.122,0.519,50.291,2.862,6.805,2.356,0.29,2.862,16,2,611.085,17,11,1,5,47.096,45,134,16,30.058,55.059,67.155,77.374,99.619,115.017,130.496,149.484,164.385,181.95,199.482,224.482,249.483,266.109,284.665,302.086,327.087,345.744,370.744,387.409,402.543,427.544,452.544,477.544,494.419,519.419,544.061,569.061,594.068,611.085,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.058,55.059,67.155,77.374,99.619,115.017,130.496,149.484,164.385,181.95,199.482,224.482,249.483,266.109,284.665,302.086,327.087,345.744,370.744,387.409,402.543,427.544,452.544,477.544,494.419,519.419,544.061,569.061,594.068,611.085,7.243,8.582,7.243,3.093,9.288,3.276,3.291,1.815,0.477,5.425,4.056,8.072,2.531,51.627,3.554,2.419,70.322,7.06,76.873,34.64,8.562,5.844,4.492,62.572,53.659,11.809,1.815,0.477,5.425,4.056,8.072,2.531,1.626,3.554,2.419,1.664,7.06,1.871,9.64,52.024,3.069,,,,,,,2.017,,,,,,,,,,,,,,,,,,,,,,,,,,
ires39m1,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-07 4:24:08 PM,1.425,8.792,2.092,162.724,7.478,3.054,4.098,6.704,7.478,15,0,611.67,3,6,1,1,30.898,33,61,89,30.149,51.048,66.726,91.016,106.021,121.023,146.024,161.169,175.988,192.566,207.568,232.569,257.571,282.572,297.574,312.576,327.579,352.58,375.714,400.715,415.753,432.61,447.612,472.613,497.614,522.616,545.915,567.718,592.719,611.67,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.149,51.048,66.726,91.016,106.021,121.023,146.024,161.169,175.988,192.566,207.568,232.569,257.571,282.572,297.574,312.576,327.579,352.58,375.714,400.715,415.753,432.61,447.612,472.613,497.614,522.616,545.915,567.718,592.719,611.67,225.042,11.916,1.856,3.62,3.552,6.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ires47m6,3_6       ,m,VGLUT3^flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-04 5:42:34 PM,5.935,0.046,4.707,69.791,,15.411,,8.663,,6,0,693.341,1,1,1,0,21.125,24,70,30,20.107,41.232,66.233,89.898,114.901,139.901,155.453,170.454,195.455,220.455,245.457,270.458,295.459,320.46,345.462,370.463,395.464,420.465,445.469,470.47,488.637,513.638,538.639,554.457,579.458,594.459,619.46,643.339,668.34,693.341,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.107,41.232,66.233,89.898,114.901,139.901,155.453,170.454,195.455,220.455,245.457,270.458,295.459,320.46,345.462,370.463,395.464,420.465,445.469,470.47,488.637,513.638,538.639,554.457,579.458,594.459,619.46,643.339,668.34,693.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ires39m1,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-04 5:04:37 PM,1.216,0.122,4.115,22.851,26.461,8.463,2.378,7.848,1.46,21,0,565.392,12,5,1,6,5.847,23,84,33,20.034,41.348,66.349,82.811,94.543,109.544,134.546,151.353,160.235,175.236,190.238,215.24,233.552,247.781,269.196,286.165,298.807,313.809,338.81,355.717,380.718,398.618,417.455,428.412,441.366,466.367,490.389,515.39,540.391,565.392,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.034,41.348,66.349,82.811,94.543,109.544,134.546,151.353,160.235,175.236,190.238,215.24,233.552,247.781,269.196,286.165,298.807,313.809,338.81,355.717,380.718,398.618,417.455,428.412,441.366,466.367,490.389,515.39,540.391,565.392,4.352,2.852,4.352,0.068,4.918,8.607,5.717,41.808,1.028,80.281,6.413,22.937,91.611,7.785,2.547,3.254,,,,,2.263,19.239,1.672,3.198,6.051,3.407,1.805,1.028,6.964,6.413,5.967,9.701,7.785,2.547,3.254,,,,,,4.698,,,,,,,,6.944,,,,,,,,,,,,,,,,,,,,,,,,,
ires47m6,3_6       ,m,VGLUT3^flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-03 6:00:22 PM,9.648,4.344,3.935,121.787,58.831,36.886,42.373,4.359,8.829,4,0,710.678,2,2,1,1,9.647,27,137,20,29.682,47.458,72.459,97.46,122.461,141.821,166.822,191.823,215.654,240.655,265.656,290.657,315.658,340.659,365.66,390.661,415.662,440.664,465.665,480.666,505.667,530.668,555.67,580.671,605.672,630.673,655.674,670.676,685.678,710.678,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.682,47.458,72.459,97.46,122.461,141.821,166.822,191.823,215.654,240.655,265.656,290.657,315.658,340.659,365.66,390.661,415.662,440.664,465.665,480.666,505.667,530.668,555.67,580.671,605.672,630.673,655.674,670.676,685.678,710.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ires39m1,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-03 5:14:51 PM,8.635,1.031,6.223,1.056,1.423,11.804,33.551,1.056,1.423,15,0,591.54,8,0,0,3,,0,90,51,21.091,37.516,61.067,76.069,101.071,116.905,141.906,156.181,171.183,196.184,211.492,226.495,241.497,256.499,281.511,301.314,326.024,340.966,355.967,370.969,385.971,410.972,435.974,460.975,485.976,504.006,529.007,554.009,566.539,591.54,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.091,37.516,61.067,76.069,101.071,116.905,141.906,156.181,171.183,196.184,211.492,226.495,241.497,256.499,281.511,301.314,326.024,340.966,355.967,370.969,385.971,410.972,435.974,460.975,485.976,504.006,529.007,554.009,566.539,591.54,64.386,10.151,0.832,9.847,3.449,0.027,5.247,31.916,130.13,31.625,154.72,51.136,,,,,,,,,2.358,34.711,3.026,3.318,6.395,,6.915,4.799,6.915,9.71,1.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ires41m3,3_6       ,m,VGLUT3^flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-14 4:25:41 PM,5.095,8.493,5.55,562.582,,,,7.312,,18,0,732.64,1,3,1,2,0.247,17,132,6,20.302,45.302,70.303,95.303,120.314,145.315,160.315,185.316,210.316,235.317,260.317,285.318,310.318,335.319,360.319,385.32,410.32,435.321,460.321,485.321,510.322,535.322,560.323,582.636,607.636,632.637,657.638,682.638,707.639,732.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.302,45.302,70.303,95.303,120.314,145.315,160.315,185.316,210.316,235.317,260.317,285.318,310.318,335.319,360.319,385.32,410.32,435.321,460.321,485.321,510.322,535.322,560.323,582.636,607.636,632.637,657.638,682.638,707.639,732.639,,,,1.483,7.121,6.692,8.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ires41m3,3_6       ,m,VGLUT3^flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-11 5:28:37 PM,6.62,4.87,0.238,101.627,28.289,1.603,,7.947,3.289,6,1,724.006,4,0,1,7,78.679,21,127,4,30.048,55.048,80.049,98.727,121.675,146.675,156.568,181.569,206.569,231.57,256.57,281.571,306.571,324.902,348.999,374,399,424.001,449.001,474.002,499.002,524.003,549.003,574.004,599.004,624.004,649.005,674.005,699.006,724.006,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.048,55.048,80.049,98.727,121.675,146.675,156.568,181.569,206.569,231.57,256.57,281.571,306.571,324.902,348.999,374,399,424.001,449.001,474.002,499.002,524.003,549.003,574.004,599.004,624.004,649.005,674.005,699.006,724.006,153.333,,3.33,8.268,,,,9.096,,,,,,,,,,,,,,,,,,,9.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ires41m3,3_6       ,m,VGLUT3^flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-10 4:40:59 PM,6.715,5.396,1.176,260.606,,242.141,,4.036,,12,0,730.729,1,3,1,7,8.614,15,84,10,28.723,53.724,78.725,103.725,128.726,145.19,170.191,186.677,211.677,236.678,261.679,280.716,305.717,330.718,355.718,380.719,405.721,430.721,455.722,480.722,505.723,530.723,555.724,580.724,605.725,630.726,655.726,680.728,705.729,730.729,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.723,53.724,78.725,103.725,128.726,145.19,170.191,186.677,211.677,236.678,261.679,280.716,305.717,330.718,355.718,380.719,405.721,430.721,455.722,480.722,505.723,530.723,555.724,580.724,605.725,630.726,655.726,680.728,705.729,730.729,,,,1.492,6.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ires41m3,3_6       ,m,VGLUT3^flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-09 4:31:10 PM,2.806,4.63,6.613,132.616,29.752,17.694,91.3,9.835,4.751,17,0,741.902,5,2,1,1,32.772,17,102,9,30.14,52.915,77.915,102.92,127.92,152.763,177.764,197.516,222.517,247.517,272.518,297.519,322.519,347.52,372.52,397.521,422.521,447.522,469.255,494.255,519.256,544.256,569.257,591.941,616.942,641.899,666.9,691.901,716.901,741.902,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.14,52.915,77.915,102.92,127.92,152.763,177.764,197.516,222.517,247.517,272.518,297.519,322.519,347.52,372.52,397.521,422.521,447.522,469.255,494.255,519.256,544.256,569.257,591.941,616.942,641.899,666.9,691.901,716.901,741.902,256.738,,6.732,5.237,8.815,8.62,1.117,107.684,34.958,,,,,,,,,,,,,,,,,,7.682,9.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ires41m3,3_6       ,m,VGLUT3^flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-08 5:09:13 PM,5.472,6.232,6.084,2.589,26.031,3.543,4.809,2.589,1.03,8,0,690.955,6,0,0,10,,32,167,11,16.243,41.243,52.086,77.086,97.73,116.669,137.648,162.648,179.383,204.384,229.384,254.385,270.714,295.714,320.715,345.715,370.716,395.716,420.717,445.717,470.717,495.718,520.718,545.719,570.719,595.72,620.72,645.721,670.721,690.955,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.243,41.243,52.086,77.086,97.73,116.669,137.648,162.648,179.383,204.384,229.384,254.385,270.714,295.714,320.715,345.715,370.716,395.716,420.717,445.717,470.717,495.718,520.718,545.719,570.719,595.72,620.72,645.721,670.721,690.955,49.582,10.088,3.938,2.394,8.993,0.206,,5.976,33.357,496.569,,,,,,,,,,,3.377,,,,,,5.976,8.357,5.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ires39m1,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-08 5:01:13 PM,3.352,8.166,7.26,113.505,9.787,14.355,40.151,8.842,9.787,10,0,590.427,4,1,1,1,6.139,0,69,51,26.239,51.24,66.24,91.241,109.762,133.605,158.393,183.394,208.394,223.395,238.395,263.396,278.396,302.478,317.479,332.479,356.972,368.101,383.102,398.79,418.237,443.238,458.403,473.403,491.597,509.244,524.245,549.245,574.246,590.427,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.239,51.24,66.24,91.241,109.762,133.605,158.393,183.394,208.394,223.395,238.395,263.396,278.396,302.478,317.479,332.479,356.972,368.101,383.102,398.79,418.237,443.238,458.403,473.403,491.597,509.244,524.245,549.245,574.246,590.427,202.501,2.206,3.922,8.618,3.424,0.88,6.55,126.142,,,,,,,,,,,,,23.863,,,,,,2.646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
