AnimalID,Age,Sex,Genotype,Strain,ExpName,Housing,LightCycle,PISiteUser,SessionName,Image,Image_Description,Analysis_Name,Schedule_Name,Max_Number_Trials,Max_Schedule_Time,Date_Time,Stimulus_Duration,AVG_Omissions - Total,AVG_Perseverative Correct - Total,AVG_Perseverative Incorrect - Total,AVG_Premature Responses - Total,AVG_Reward Collection Latency,AVG_Threshold - Accuracy %,AVG_Threshold - Condition,AVG_Threshold - Omission %,AVG_Threshold - Trials,AVG_Trial Analysis - Accuracy%,AVG_Trial Analysis - Correct,AVG_Trial Analysis - Correct Response Latency,AVG_Trial Analysis - Incorrect,AVG_Trial Analysis - Incorrect Response Latency,AVG_Trial Analysis - Omission,AVG_Trial Analysis - Omission%,AVG_Trial Analysis - Premature,AVG_Trial Analysis - Reward Collection Latency,AVG_Trial Analysis - Stimulus Duration
Enf125m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,6/16/2015 4:18:17 PM,4000,6,7,,40,1.2645428571428572,83.3,3600,12.5,48,75.82826086956524,1,1.6030857142857147,1,2.549571428571429,1,13.68795188095238,1.7391304347826086,1.2645428571428572,4
Enf125m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,6/18/2015 2:36:04 PM,4000,8,11,30,4,5.5245,92.3,3600,23.5,34,95.21176470588237,1,2.098,1,3.9685,1,18.32492278125,1.3333333333333333,5.5245,4
Enf125m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,6/25/2015 3:22:33 PM,4000,5,11,,13,1.2700263157894736,88.4,3600,10.4,48,80.38913043478259,1,1.6820526315789472,1,3.9503999999999997,1,9.360774078947367,1.3,1.2700263157894736,4
Enf125m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,6/29/2015 3:28:14 PM,4000,1,11,1,21,1.1876190476190476,85.7,2307.153,2,50,68.78510638297873,1,1.4936666666666665,1,1.8795714285714287,1,3.2896362941176474,1.9090909090909092,1.1876190476190476,4
Enf121m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_600ms_var1,50,3600,07/31/15 14:31:23,600,30,7,,2,1.3360588235294117,85,2431.383,60,50,70.04791666666667,1,1.0936470588235299,1,2.3533333333333335,1,59.35153680851064,1,1.3360588235294117,0.6000000000000005
Enf121m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_800ms_var1,50,3600,07/27/15 15:03:49,800,28,93,47,3,13.867894736842105,86.4,1916.957,56,50,74.53913043478262,1,1.1218,1,1.5543333333333333,1,63.6586632,1.5,13.867894736842105,0.7999999999999997
Enf121m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,07/08/15 16:56:10,2000,10,16,,6,1.2186944444444445,90,2000.455,20,50,86.49148936170214,1,1.2433888888888889,1,1.1535,1,29.625521224489795,1,1.2186944444444445,2
Enf121m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,07/10/15 16:49:13,2000,9,17,,1,1.134179487179487,95.1,1607.05,18,50,96.75510204081633,1,1.3239999999999998,1,2.7125,1,25.940831600000003,1,1.134179487179487,2
Enf121m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,05/22/15 15:09:08,4000,17,13,,2,1.7452068965517242,87.9,3147.641,34,50,79.91428571428568,1,2.187137931034483,1,1.5074999999999998,1,48.39396220000001,1,1.7452068965517242,4
Enf121m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,05/26/15 14:07:41,4000,16,16,,4,1.9706875000000001,94.1,2348.228,32,50,89.15531914893619,1,2.49096875,1,6.3125,1,33.931270612244894,1.3333333333333333,1.9706875000000001,4
Enf121m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,06/04/15 15:45:32,4000,14,6,2,2,1.4038437499999998,88.9,1945.659,28,50,89.14680851063827,1,1.9210312499999997,1,2.1014999999999997,1,41.23706979999999,1,1.4038437499999998,4
Enf121m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,06/09/15 14:43:23,4000,13,8,2,2,1.7489375,86.5,2270.029,26,50,81.2872340425532,1,1.7494374999999998,1,2.5908,1,30.494842799999986,1,1.7489375,4
Enf126m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,07/16/15 16:32:45,2000,16,3,2,1,1.2011724137931035,85.3,2508.788,32,50,95.06888888888888,1,1.1139999999999999,1,1.2892,1,46.2498342,1,1.2011724137931035,2
Enf126m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,07/20/15 16:53:24,2000,17,,,2,0.8898846153846157,78.8,2055.722,34,50,71.4893617021277,1,1.2249615384615382,1,1.9407142857142858,1,32.353779183673474,1,0.8898846153846157,2
Enf126m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,05/15/15 15:40:37,4000,15,2,,14,1.1550799999999999,71.4,2182.961,30,50,72.09166666666668,1,2.0389600000000003,1,2.5315000000000003,1,24.346993760000004,1.5555555555555556,1.1550799999999999,4
Enf126m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,05/19/15 16:18:35,4000,17,3,,5,1.222642857142857,84.8,3080.846,34,50,74.32978723404258,1,2.498214285714286,1,4.2446,1,36.10990979591837,1.25,1.222642857142857,4
Enf126m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,06/22/15 15:38:04,4000,9,10,2,5,2.392617647058824,82.9,2893.875,18,50,86.64599999999999,1,1.9402941176470592,1,3.8112857142857144,1,16.924707446808508,1,2.392617647058824,4
Enf126m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,06/24/15 15:43:44,4000,11,4,,5,1.1958529411764705,87.2,2994.621,22,50,89.24199999999999,1,1.6513529411764702,1,2.7447999999999997,1,13.838277979166667,1,1.1958529411764705,4
Enf126m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,07/06/15 17:02:02,4000,10,4,2,4,1.0979189189189191,92.5,1590.347,20,50,86.18333333333335,1,1.634,1,2.5523333333333333,1,24.124801999999995,1,1.0979189189189191,4
Enf126m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1s_var1,50,3600,08/13/15 15:03:27,1000,29,2,3,3,1.480315789473684,90.5,2719.851,58,50,95.5555555555556,1,1.1524736842105263,1,2.0865,1,68.65394239999999,1.5,1.480315789473684,1
Enf119m5,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,06/24/15 3:57:14 PM,2000,8,2,,1,1.104486486486487,88.1,2259.434,16,50,84.1478260869565,1,1.0301891891891892,1,1.128,1,26.781537400000005,1,1.104486486486487,2
Enf119m5,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,06/26/15 4:20:29 PM,2000,7,1,1,2,2.1227857142857136,97.7,1963.205,14,50,95.51224489795919,1,1.3137619047619051,1,6.476,1,16.612694840000003,1,2.1227857142857136,2
Enf119m5,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,07/08/15 5:32:30 PM,2000,6,,,4,0.9946842105263155,86.4,2049.694,12,50,84.46326530612242,1,1.0570526315789472,1,1.3631666666666666,1,17.38624806382979,1,0.9946842105263155,2
Enf119m5,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,07/10/15 5:33:00 PM,2000,13,1,3,1,1.7811764705882356,91.9,1984.456,26,50,95.984,1,1.1828235294117646,1,1.2483333333333333,1,25.80894739130435,1,1.7811764705882356,2
Enf118m7,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1-5_Var1,50,3600,06/12/15 3:33:03 PM,1500,15,1,,,0.9932,85.7,1548.458,30,50,78.13488372093022,1,1.0147,1,1.7558,1,41.37659285714285,,0.9932,1.5
Enf118m7,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,05/29/15 3:03:04 PM,2000,14,4,1,4,1.3745862068965515,80.6,1383.683,28,50,68.2088888888889,1,1.1993793103448278,1,2.496714285714286,1,33.4876292,1,1.3745862068965515,2
Enf118m7,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,06/02/15 4:10:03 PM,2000,15,2,,1,0.9889687500000002,91.4,1539.233,30,50,78.30465116279069,1,1.35540625,1,2.917,1,48.07100183673469,1,0.9889687500000002,2
Enf118m7,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,06/10/15 4:10:03 PM,2000,8,2,,1,1.5143684210526316,90.5,1591.674,16,50,88.59795918367347,1,1.1495789473684208,1,3.3322499999999997,1,18.450118960000008,1,1.5143684210526316,2
Enf118m7,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,05/01/15 3:43:34 PM,4000,11,3,,44,1.4726666666666666,57.7,3600,29.7,37,62.95135135135135,1,2.115933333333333,1,2.4897272727272726,1,21.263949944444445,2.0476190476190474,1.4726666666666666,4
Enf119m5,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,07/30/15 3:28:19 PM,2000,7,3,,8,1.3568823529411767,79.1,3363.6,14,50,69.71875000000001,1,1.1920000000000002,1,1.901222222222222,1,18.929455102040816,1.1428571428571428,1.3568823529411767,2
Enf119m5,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,08/06/15 3:40:51 PM,2000,9,2,2,2,1.017823529411765,82.9,2581.426,18,50,88.74285714285713,1,1.019529411764706,1,1.262857142857143,1,15.327820120000002,1,1.017823529411765,2
Enf121m4,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_08_var1,50,3600,08/06/15 3:43:21 PM,800,18,2,1,7,1.2579230769230767,81.3,2066.877,36,50,85.82045454545457,1,0.9113846153846153,1,2.4836666666666667,1,48.746225800000005,1,1.2579230769230767,0.7999999999999997
Enf121m4,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,08/10/15 3:20:39 PM,2000,5,7,,11,1.2844871794871795,86.7,2034.014,10,50,87.57399999999998,1,1.5866410256410255,1,1.1091666666666666,1,12.33570869387755,1.375,1.2844871794871795,2
Enf121m4,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,07/10/15 5:42:03 PM,2000,17,2,1,2,1.1273333333333335,81.8,2599.964,34,50,88.65306122448982,1,1.1669259259259261,1,2.4828333333333337,1,37.774725800000006,1,1.1273333333333335,2
Enf121m4,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,07/14/15 5:33:24 PM,2000,27,,,7,1.1648421052631581,82.6,3157.794,54,50,71.78636363636366,1,1.2643684210526316,1,2.8735,1,54.894894,1,1.1648421052631581,2
Enf121m4,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,07/23/15 2:54:08 PM,2000,17,,,13,1.2169999999999999,54.5,3280.71,34,50,56.87999999999998,1,1.1906666666666668,1,2.8652,1,41.59598142857142,1.4444444444444444,1.2169999999999999,2
Enf121m4,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,07/27/15 3:44:12 PM,2000,5,2,,24,1.2287666666666666,66.7,2515.626,10,50,73.87708333333335,1,1.2515999999999998,1,1.1486666666666667,1,16.244318360000005,1.6,1.2287666666666666,2
Enf121m4,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,05/26/15 3:00:56 PM,4000,6,,,7,1.377125,88.9,3600,40,15,76.9,1,2.0652500000000003,1,6.19,1,59.86004142857143,2,1.377125,4
Enf121m4,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,05/28/15 3:15:10 PM,4000,10,9,,12,2.560428571428571,96.7,3600,25.6,39,90.4342857142857,1,1.8267142857142862,1,2.5300000000000002,1,33.73055358974359,1.375,2.560428571428571,4
Enf121m4,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,06/04/15 4:32:37 PM,4000,10,1,,,1.1242142857142858,88.2,3600,38.5,26,90.93333333333332,1,2.2205714285714286,1,3.4935,1,45.620555,,1.1242142857142858,4
Enf121m4,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,06/09/15 3:45:03 PM,4000,2,2,1,7,1.4485555555555554,81.8,3600,8.3,24,81.54545454545455,1,1.4955789473684211,1,2.4915,1,15.356690956521737,1.1666666666666667,1.4485555555555554,4
Enf122m4,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,05/25/15 4:53:16 PM,4000,10,8,3,4,3.463972222222223,90,3120.802,20,50,98.18979591836734,1,1.6794594594594594,1,4.26225,1,31.596792,1,3.463972222222223,4
Enf122m4,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1-5_Var1,50,3600,06/11/15 4:00:36 PM,1500,10,11,1,3,1.0635526315789472,95,1999.989,20,50,91.32040816326533,1,1.024315789473684,1,1.2349999999999999,1,22.893929200000002,1.5,1.0635526315789472,1.5
Enf122m4,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,06/05/15 5:46:06 PM,2000,5,4,2,,0.9333953488372092,95.6,2764.575,10,50,91.4183673469388,1,1.135813953488372,1,2.361,1,9.725986957446807,,0.9333953488372092,2
Enf122m4,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,06/12/15 4:00:29 PM,2000,7,3,,,0.8948461538461538,90.7,2664.845,14,50,89.65208333333332,1,1.0537692307692312,1,3.3545000000000003,1,14.1519628,,0.8948461538461538,2
Enf116m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1-5_Var1,50,3600,07/08/15 4:47:31 PM,1500,12,4,,10,1.0550882352941175,89.5,1899.425,24,50,84.64999999999998,1,1.2706176470588233,1,3.0632499999999996,1,27.46978367346939,1.6666666666666667,1.0550882352941175,1.5
Enf116m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_08_var1,50,3600,07/21/15 3:38:19 PM,800,27,2,1,6,1.30135,87,3144.118,54,50,94.06458333333335,1,1.0875499999999998,1,2.7439999999999998,1,58.6547396,1,1.30135,0.7999999999999997
Enf116m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,06/12/15 2:27:08 PM,2000,8,6,,2,1.3583157894736844,86.4,3600,26.7,30,82.28666666666666,1,1.5094736842105263,1,2.3396666666666666,1,37.07858785714286,1,1.3583157894736844,2
Enf116m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,06/29/15 2:48:24 PM,2000,11,2,,4,1.3289166666666665,92.3,2611.179,22,50,95.12,1,1.4764166666666665,1,0.5326666666666666,1,22.56508632653061,2,1.3289166666666665,2
Enf116m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,05/01/15 2:37:45 PM,4000,5,1,,11,1.796764705882353,58.6,3600,14.7,34,64.75757575757575,1,1.9544117647058825,1,2.185583333333333,1,25.037567352941174,1.8333333333333333,1.796764705882353,4
Enf116m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,05/13/15 2:24:30 PM,4000,,1,2,1,2.9241111111111113,64.3,3600,,14,46.85454545454545,1,2.4280000000000004,1,2.1046,,,1,2.9241111111111113,4
Enf116m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,05/28/15 1:48:44 PM,4000,11,6,3,3,2.202837837837838,94.9,2804.12,22,50,88.72978723404258,1,1.754891891891892,1,1.7185000000000001,1,27.54781719999999,1.5,2.202837837837838,4
Enf116m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,07/17/15 3:55:05 PM,2000,8,2,3,1,1.983730769230769,92.9,3600,22.2,36,91.84848484848486,1,1.4903461538461533,1,0.272,1,39.23605777777779,1,1.983730769230769,2
